source,title,description,published_at,url,sentiment_positive,sentiment_negative,sentiment_neutral,sentiment_compound,sentiment_label
GoogleNews,Tata Motors raises the hatchback bar with new Tiago range - Manufacturing Today India,Tata Motors raises the hatchback bar with new Tiago range  Manufacturing Today India,2026-05-30 12:19:00,,0.0,0.0,1.0,0.0,Neutral
GoogleNews,Why Jeep Using Tata's Platform Is Bigger News Than It Seems - CarWale,Why Jeep Using Tata's Platform Is Bigger News Than It Seems  CarWale,2026-05-30 09:39:58,,0.0,0.0,1.0,0.0,Neutral
GoogleNews,Video: Stellantis to Build Next Jeep SUV in India on Tata Motors Platform - Autocar Professional,Video: Stellantis to Build Next Jeep SUV in India on Tata Motors Platform  Autocar Professional,2026-05-30 07:44:52,,0.0,0.0,1.0,0.0,Neutral
GoogleNews,Upcoming Jeep Global SUV to use Tata Sierra’s ARGOS platform - Autocar India,Upcoming Jeep Global SUV to use Tata Sierra’s ARGOS platform  Autocar India,2026-05-30 07:00:00,,0.0,0.0,1.0,0.0,Neutral
GoogleNews,"Shutdown at Tata Motors and Tata Cummins Hits Adityapur Industrial Area, Two Lakh Workers Affected - The Avenue Mail","Shutdown at Tata Motors and Tata Cummins Hits Adityapur Industrial Area, Two Lakh Workers Affected  The Avenue Mail",2026-05-30 04:51:45,,0.0,0.084,0.916,-0.296,Negative
GoogleNews,New Tiago EV: How Tata Motors is delivering more value than ever - ET Auto,New Tiago EV: How Tata Motors is delivering more value than ever  ET Auto,2026-05-30 03:37:24,,0.166,0.0,0.834,0.6582,Positive
GoogleNews,4 Upcoming All Wheel Drive Tata SUVs - Cartoq,4 Upcoming All Wheel Drive Tata SUVs  Cartoq,2026-05-30 03:36:15,,0.0,0.0,1.0,0.0,Neutral
GoogleNews,Tata Motors To Increase EV Production Amid Rising Customer Demand - DriveSpark,Tata Motors To Increase EV Production Amid Rising Customer Demand  DriveSpark,2026-05-30 02:50:14,,0.173,0.113,0.714,0.3818,Positive
GoogleNews,Tata Motors to continue investing in hatchbacks despite SUV boom - Autocar India,Tata Motors to continue investing in hatchbacks despite SUV boom  Autocar India,2026-05-29 13:33:27,,0.0,0.0,1.0,0.0,Neutral
GoogleNews,Stellantis plays down European scope for JLR and Tata partnerships - ET Auto,Stellantis plays down European scope for JLR and Tata partnerships  ET Auto,2026-05-29 12:10:03,,0.148,0.0,0.852,0.4588,Positive
GoogleNews,Fuel price impact on auto demand still unclear: Tata Motors PV - ET Auto,Fuel price impact on auto demand still unclear: Tata Motors PV  ET Auto,2026-05-29 11:57:57,,0.0,0.233,0.767,-0.6124,Negative
GoogleNews,"After Tiago EV, Tata Motors to Launch Sierra EV by mid-2026 - CarLelo","After Tiago EV, Tata Motors to Launch Sierra EV by mid-2026  CarLelo",2026-05-29 10:16:32,,0.0,0.0,1.0,0.0,Neutral
GoogleNews,Tata Motors plans to raise EV production by 50 percent as demand rises - Autocar India,Tata Motors plans to raise EV production by 50 percent as demand rises  Autocar India,2026-05-29 09:55:41,,0.0,0.094,0.906,-0.25,Negative
GoogleNews,Tata Motors says EV demand is exploding in sub-₹12 lakh segment - CNBC TV18,Tata Motors says EV demand is exploding in sub-₹12 lakh segment  CNBC TV18,2026-05-29 07:20:36,,0.0,0.107,0.893,-0.25,Negative
GoogleNews,Tata Motors (TMPV) Share Price - Live Tata Motors Passenger Vehicles Share Price Today - Upstox,Tata Motors (TMPV) Share Price - Live Tata Motors Passenger Vehicles Share Price Today  Upstox,2026-05-29 07:00:00,,0.246,0.0,0.754,0.7783,Positive
GoogleNews,Tata Motors sees fuel price hikes possibly impacting India's auto demand | Hindustan Times - Hindustan Times,Tata Motors sees fuel price hikes possibly impacting India's auto demand | Hindustan Times  Hindustan Times,2026-05-29 04:51:17,,0.0,0.088,0.912,-0.25,Negative
GoogleNews,"Tata Bets On Hatchback With New Tiago, Expands Affordable EV - Deccan Chronicle","Tata Bets On Hatchback With New Tiago, Expands Affordable EV  Deccan Chronicle",2026-05-29 03:21:39,,0.109,0.0,0.891,0.2023,Positive
GoogleNews,"Tata Motors PV among 4 stocks flashing bullish signals, hinting at a possible uptrend - The Economic Times","Tata Motors PV among 4 stocks flashing bullish signals, hinting at a possible uptrend  The Economic Times",2026-05-29 03:21:23,,0.0,0.0,1.0,0.0,Neutral
GoogleNews,Tata Motors bets on new Tiago to revive hatchback share - The Hindu,Tata Motors bets on new Tiago to revive hatchback share  The Hindu,2026-05-29 03:02:59,,0.305,0.0,0.695,0.802,Positive
GoogleNews,Tata Motors sees EV bookings surge as fuel costs climb - The Times of India,Tata Motors sees EV bookings surge as fuel costs climb  The Times of India,2026-05-29 02:53:00,,0.0,0.0,1.0,0.0,Neutral
GoogleNews,"HPCL, Tata Motors Partner for Automotive Lubricant Recycling - The Indian Awaaz","HPCL, Tata Motors Partner for Automotive Lubricant Recycling  The Indian Awaaz",2026-05-28 19:09:00,,0.0,0.0,1.0,0.0,Neutral
GoogleNews,Just-launched 2026 Tata Tiago EV Undercuts MG Comet EV: Here Is How - Cartoq,Just-launched 2026 Tata Tiago EV Undercuts MG Comet EV: Here Is How  Cartoq,2026-05-28 17:53:49,,0.0,0.0,1.0,0.0,Neutral
GoogleNews,Tata Motors Launches Next Gen Tiago & Tiago.ev From ₹4.69 Lakh - Autopunditz,Tata Motors Launches Next Gen Tiago & Tiago.ev From ₹4.69 Lakh  Autopunditz,2026-05-28 16:22:06,,0.0,0.0,1.0,0.0,Neutral
GoogleNews,Is Tata Motors planning to raise car prices? Here's what you need to know - Zee Business,Is Tata Motors planning to raise car prices? Here's what you need to know  Zee Business,2026-05-28 16:20:47,,0.0,0.0,1.0,0.0,Neutral
GoogleNews,"Tata Motors PV Sees Consumer Shift Towards EVs Amid West Asia Crisis, Says MD Shailesh Chandra - NDTV Profit","Tata Motors PV Sees Consumer Shift Towards EVs Amid West Asia Crisis, Says MD Shailesh Chandra  NDTV Profit",2026-05-28 15:58:26,,0.123,0.174,0.702,-0.5267,Negative
GoogleNews,Tata Motors passenger vehicle unit sees EV demand rising since West Asia crisis - The New Indian Express,Tata Motors passenger vehicle unit sees EV demand rising since West Asia crisis  The New Indian Express,2026-05-28 15:31:15,,0.0,0.265,0.735,-0.8807,Negative
GoogleNews,‘Even budget car buyers have premium expectations’: Tata Motors' Martin Uhlarik - ET Auto,‘Even budget car buyers have premium expectations’: Tata Motors' Martin Uhlarik  ET Auto,2026-05-28 15:07:27,,0.0,0.0,1.0,0.0,Neutral
GoogleNews,Tata Motors to raise EV production capacity by 50% amid demand surge: MD & CEO Shailesh Chandra - Moneycontrol.com,Tata Motors to raise EV production capacity by 50% amid demand surge: MD & CEO Shailesh Chandra  Moneycontrol.com,2026-05-28 14:55:12,,0.0,0.079,0.921,-0.25,Negative
GoogleNews,"Tata Motors Launches Next Gen Tiago & Tiago.ev with Advanced Tech, New Design and Lifetime Battery Warranty - India Business Trade","Tata Motors Launches Next Gen Tiago & Tiago.ev with Advanced Tech, New Design and Lifetime Battery Warranty  India Business Trade",2026-05-28 13:29:56,,0.093,0.0,0.907,0.4588,Positive
GoogleNews,"Tata Motors Design Chief Martin Uhlarik on the new Tiago, EV growth & premium cars on a budget - ET Auto","Tata Motors Design Chief Martin Uhlarik on the new Tiago, EV growth & premium cars on a budget  ET Auto",2026-05-28 12:26:35,,0.118,0.0,0.882,0.6369,Positive
GoogleNews,Tata Motors Jamshedpur Plant Announces 7-Day Closure From May 29 - The Avenue Mail,Tata Motors Jamshedpur Plant Announces 7-Day Closure From May 29  The Avenue Mail,2026-05-28 12:23:54,,0.0,0.0,1.0,0.0,Neutral
GoogleNews,"Tata Motors PV launches next-gen Tiago range from ₹4.69 lakh with EV, CNG options - ET Auto","Tata Motors PV launches next-gen Tiago range from ₹4.69 lakh with EV, CNG options  ET Auto",2026-05-28 11:21:00,,0.0,0.0,1.0,0.0,Neutral
GoogleNews,Impact of Fuel Prices on Auto Demand: Tata Motors Optimistic Despite Concerns - Devdiscourse,Impact of Fuel Prices on Auto Demand: Tata Motors Optimistic Despite Concerns  Devdiscourse,2026-05-28 10:59:48,,0.15,0.098,0.752,0.3818,Positive
GoogleNews,Rising fuel prices driving demand for sub-₹15 lakh EVs: Shailesh Chandra - ET Auto,Rising fuel prices driving demand for sub-₹15 lakh EVs: Shailesh Chandra  ET Auto,2026-05-28 10:44:32,,0.0,0.107,0.893,-0.25,Negative
GoogleNews,Tata launches 2026 Tiago EV facelift with ₹4.69 lakh BaaS entry - MSN,Tata launches 2026 Tiago EV facelift with ₹4.69 lakh BaaS entry  MSN,2026-05-28 10:30:23,,0.0,0.0,1.0,0.0,Neutral
GoogleNews,"Tata Motors PV to Invest around Rs 10,000 Cr in 2 Years for Capacity Addition, Product development - Autocar Professional","Tata Motors PV to Invest around Rs 10,000 Cr in 2 Years for Capacity Addition, Product development  Autocar Professional",2026-05-28 10:22:59,,0.0,0.0,1.0,0.0,Neutral
GoogleNews,Tata Motors Launches Next Gen Tiago and Tiago.ev in India - Pune Mirror,Tata Motors Launches Next Gen Tiago and Tiago.ev in India  Pune Mirror,2026-05-28 10:00:00,,0.0,0.0,1.0,0.0,Neutral
GoogleNews,"Tata Motors cuts Tiago EV price, launches battery-as-a-service - MSN","Tata Motors cuts Tiago EV price, launches battery-as-a-service  MSN",2026-05-28 09:51:15,,0.0,0.206,0.794,-0.5267,Negative
GoogleNews,"Tata Motors PV launches next-gen Tiago from Rs 4.69 lakh, Tiago.ev from Rs 6.99 lakh with lifetime battery - The Economic Times","Tata Motors PV launches next-gen Tiago from Rs 4.69 lakh, Tiago.ev from Rs 6.99 lakh with lifetime battery  The Economic Times",2026-05-28 09:26:27,,0.0,0.0,1.0,0.0,Neutral
GoogleNews,Tata Motors has launched the updated 2026 Tata Tiago lineup! - Motoroids,Tata Motors has launched the updated 2026 Tata Tiago lineup!  Motoroids,2026-05-28 09:13:29,,0.146,0.0,0.854,0.3786,Positive
GoogleNews,"VIDEO: Tata Motors’ Shailesh Chandra on Tiago.ev Strategy, EV Demand Surge & Tata’s Growth Roadmap - Autocar Professional","VIDEO: Tata Motors’ Shailesh Chandra on Tiago.ev Strategy, EV Demand Surge & Tata’s Growth Roadmap  Autocar Professional",2026-05-28 08:47:19,,0.133,0.077,0.791,0.4939,Positive
GoogleNews,Tata Motors sees EV bookings surge 2.5x as fuel prices rise - The Economic Times,Tata Motors sees EV bookings surge 2.5x as fuel prices rise  The Economic Times,2026-05-28 08:38:06,,0.0,0.0,1.0,0.0,Neutral
GoogleNews,Exclusive: Tata Motors PV Eyes Over 1-Million-Unit Capacity; Plans 3 Lakh Capacity Addition in 2-3 Years - Autocar Professional,Exclusive: Tata Motors PV Eyes Over 1-Million-Unit Capacity; Plans 3 Lakh Capacity Addition in 2-3 Years  Autocar Professional,2026-05-28 08:28:39,,0.079,0.0,0.921,0.25,Positive
GoogleNews,"Tata Motors launches next-gen Tiago at Rs 4.69 lakh, Tiago.ev starts at Rs 6.99 lakh - The Economic Times","Tata Motors launches next-gen Tiago at Rs 4.69 lakh, Tiago.ev starts at Rs 6.99 lakh  The Economic Times",2026-05-28 08:28:03,,0.0,0.0,1.0,0.0,Neutral
GoogleNews,"Tata Motors rolls out Tiago facelift at ₹4.69 lakh, recalibrates entry-car strategy across ICE and EV portfolio - Fortune India","Tata Motors rolls out Tiago facelift at ₹4.69 lakh, recalibrates entry-car strategy across ICE and EV portfolio  Fortune India",2026-05-28 08:25:27,,0.0,0.0,1.0,0.0,Neutral
GoogleNews,Tata Motors PV eyes reigniting India’s hatchback market with new Tiago - ET Auto,Tata Motors PV eyes reigniting India’s hatchback market with new Tiago  ET Auto,2026-05-28 08:22:25,,0.0,0.0,1.0,0.0,Neutral
GoogleNews,Tata Motors launches new Tiago starting at ₹4.69 lakh - BusinessLine,Tata Motors launches new Tiago starting at ₹4.69 lakh  BusinessLine,2026-05-28 08:19:44,,0.0,0.0,1.0,0.0,Neutral
GoogleNews,"West Asia Crisis Sparks EV Demand Surge at Tata Motors; Capacity Increase to 15,000 Units Per Month Planned - Autocar Professional","West Asia Crisis Sparks EV Demand Surge at Tata Motors; Capacity Increase to 15,000 Units Per Month Planned  Autocar Professional",2026-05-28 07:57:14,,0.091,0.22,0.689,-0.765,Negative
GoogleNews,‘We’ll be the Last Man Standing on Hatches’: Tata Motors’ Shailesh Chandra Expects Tiago to Drive 20% Segment Share - Autocar Professional,‘We’ll be the Last Man Standing on Hatches’: Tata Motors’ Shailesh Chandra Expects Tiago to Drive 20% Segment Share  Autocar Professional,2026-05-28 07:53:34,,0.097,0.0,0.903,0.5267,Positive
GoogleNews,Tata Motors To Introduce 4 AWD SUVs By Next Year - Gaadiwaadi.com,Tata Motors To Introduce 4 AWD SUVs By Next Year  Gaadiwaadi.com,2026-05-28 07:14:59,,0.0,0.0,1.0,0.0,Neutral
GoogleNews,Where is Tata Motors PV Share Price Headed in the Next 3 Years? - Equitymaster,Where is Tata Motors PV Share Price Headed in the Next 3 Years?  Equitymaster,2026-05-28 02:30:00,,0.15,0.0,0.85,0.5803,Positive
GoogleNews,Tata Motors Fixes Record Date For FY26 Final Dividend — Check Details - NDTV Profit,Tata Motors Fixes Record Date For FY26 Final Dividend — Check Details  NDTV Profit,2026-05-27 15:03:12,,0.177,0.0,0.823,0.7003,Positive
GoogleNews,"Tata Motors PV Leads Nifty Gainers on Wednesday; Power, Auto and Consumer Stocks Drive Afternoon Advance - HDFC Sky","Tata Motors PV Leads Nifty Gainers on Wednesday; Power, Auto and Consumer Stocks Drive Afternoon Advance  HDFC Sky",2026-05-27 11:53:44,,0.134,0.0,0.866,0.6597,Positive
GoogleNews,Tata Motors Passenger Vehicles Ltd Rallies 3.07% and Holds Above Key Moving Averages - Markets Mojo,Tata Motors Passenger Vehicles Ltd Rallies 3.07% and Holds Above Key Moving Averages  Markets Mojo,2026-05-27 09:21:18,,0.0,0.0,1.0,0.0,Neutral
GoogleNews,HPCL and Tata Motors Partner for Automotive Lubricant Recycling Pilot - Autocar Professional,HPCL and Tata Motors Partner for Automotive Lubricant Recycling Pilot  Autocar Professional,2026-05-26 10:42:43,,0.0,0.0,1.0,0.0,Neutral
GoogleNews,"HPCL, Tata Motors Partner for Responsible Recycling of Automotive Lubricants - ACKO Drive","HPCL, Tata Motors Partner for Responsible Recycling of Automotive Lubricants  ACKO Drive",2026-05-26 08:54:04,,0.167,0.0,0.833,0.5574,Positive
GoogleNews,"HPCL, Tata Motors partner for used lubricant pilot project - The Economic Times","HPCL, Tata Motors partner for used lubricant pilot project  The Economic Times",2026-05-26 07:50:19,,0.0,0.0,1.0,0.0,Neutral
GoogleNews,Tata Motors Passenger Vehicles Ltd Sees Robust Trading Activity Amid Upgraded Sell Rating - Markets Mojo,Tata Motors Passenger Vehicles Ltd Sees Robust Trading Activity Amid Upgraded Sell Rating  Markets Mojo,2026-05-26 07:37:51,,0.142,0.0,0.858,0.5859,Positive
GoogleNews,HPCL collaborates with Tata Motors for used lubricant recycling pilot - ET Auto,HPCL collaborates with Tata Motors for used lubricant recycling pilot  ET Auto,2026-05-26 07:31:08,,0.0,0.0,1.0,0.0,Neutral
GoogleNews,Tata Motors Passenger Vehicles Ltd Rallies 3.12% and Holds Above Key Moving Averages - Markets Mojo,Tata Motors Passenger Vehicles Ltd Rallies 3.12% and Holds Above Key Moving Averages  Markets Mojo,2026-05-26 06:49:59,,0.0,0.0,1.0,0.0,Neutral
GoogleNews,Tata Motors unveils upgraded interiors for 2026 Tiago facelift - MSN,Tata Motors unveils upgraded interiors for 2026 Tiago facelift  MSN,2026-05-26 04:12:17,,0.0,0.0,1.0,0.0,Neutral
